IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
MAP1A	-2.1602	-0.7958	0.7494	-1.0942	0.8653	1.5716	1.6182	0.1082	-0.482	0.4236	0.8282	-1.3202	2.1296	-1.8314	0.3437	-0.2763	1.2786	2.5899	-1.8312	-0.6716	-0.8069	1.1977	-0.1796	1.2854	0.065	-1.2504	0.0784	2.5606	0.7865	2.8536	0.5409	2.7678	2.3494	-0.1704	1.0648	-1.7719	1.772	-1.481	0.0438	0.015	0.0306	-0.3236	0.893	1.2634	-0.6565	-0.0679	-1.4196	1.2361	0.1441	-1.7731	0.8242	1.6749	-1.4441	1.3203	-0.4301	0.2324	-1.3507	3.4409	0.1251	-0.9638	-0.7183	2.2498	-1.5078	0.7866	0.35	-0.6314	-1.1131	2.9974	1.1051	0.3901	-0.5055	1.0423	1.7647	-1.3598	0.8859	0.2797	0.4378	-0.6	-0.8519	1.4067	0.2772	2.605	2.939	1.49485	1.1415	2.7925	2.7124	2.053	1.4959	0.68685	0.7041	-0.94	2.0332	1.288	0.0084	0.939	-1.0689	1.0228	0.8912	0.8165	1.0491	2.6897	-1.3951	0.4172	1.6502	1.5359	0.9827	1.6679	1.4661	0.9824	0.944	-0.1001	1.0228	1.0831	-1.472	0.4147	1.8119	-0.1332	0.659	0.86205	-0.4728	0.2573
MAP1B	0.583	2.3967	0.1431	-2.3047	-0.6346	2.0556	0.2354	-2.3694	0.7061	-0.8054	-0.7272	-2.7152	-0.1672	-3.4329	-1.172	-1.1751	-1.7489	-0.4008	-1.2656	1.2923	-1.1223	-0.6086	-0.3716	1.392	-1.4786	-2.3023	-0.1567	0.9552	1.4049	1.9538	-0.2351	0.7312	2.6091	5.8734	-0.0301	-0.2385	-0.111	-1.3776	1.4049	-1.005	3.1086	-1.8785	-2.0848	1.2976	-1.9426	-2.1912	-2.3345	-0.9513	0.9369	-2.4285	-1.038	-0.3056	-2.7082	0.664	-2.61135	0.7025	-1.8882	0.496	-0.0127	1.2301	-1.0531	1.3243	-0.7745	-1.6025	-1.6266	-0.9998	-0.894	-0.0876	-0.5431	0.948	0.5588	-0.14455	0.1363	-1.91853	1.0029	-0.4364	-0.8656	-3.1734	-3.2471	-1.3004	-1.395	1.1706	-0.6674	-0.2728	-0.513	0.7895	-2.1298	2.1456	1.8078	-0.88735	-0.0088	-3.5261	0.6386	2.0291	-1.0932	-2.2946	-2.7069	0.9154	-0.2188	1.04	1.5061	-0.0164	-1.778	1.792	-0.3539	-0.6902	2.5006	-1.3258	1.2985	-0.295	0.0445	-0.4213	1.8893	2.2843	-0.4018	-0.9608	0.6424	-2.099	-1.3578	-0.5367	-1.2928	-0.6225
MAP1LC3A	-0.1782	1.2065	2.2396	-1.1011	0.2104	1.3839	0.1168	-1.1255	0.2597	0.5919	-0.8411	-0.6505	1.1345	0.0888	-0.748	0.9137	0.1116	0.813	0.1358	1.1412	0.2717	0.9345	-0.9689	2.2971	0.9063	-1.4686	0.9992	2.4667	0.8635	1.5564	-0.3708	1.4027	2.5662	1.129	0.2778	0.3424	0.9795	3.285	1.8137	0.1679	3.5398	-0.6874	-0.6952	3.1884	-0.4373	-0.314	-2.2498	-0.0392	-0.2832	-2.4624	-0.4462	0.0052	-2.4558	-1.02	-1.7574	-0.0811	-1.3891	2.3723	-0.8432	1.3399	-0.2116	1.1946	-1.8595	0.6473	-0.8976	-0.67	0.0306	0.0766	-0.9114	2.5033	-0.8215	0.35865	0.2026	-1.75423	1.158	-0.6537	-0.7897	-2.1713	-2.0622	-0.1822	-0.5983	1.4002	0.1201	-0.3896	-3.9209	-0.0544	-2.8851	1.4649	1.1605	-0.1661	0.7065	1.091	1.3128	1.0433	-0.6559	-0.8152	-1.45525	1.6853	1.8316	1.4848	1.9223	0.5556	-1.6799	1.9407	2.5548	0.078	1.348	-0.2438	1.598	0.2131	0.2793	1.0016	2.3305	4.2635	1.2998	-1.1577	-0.0365	-1.7921	-1.3131	0.42045	-0.6058	-2.5282
MAP1LC3B	1.0467	0.6332	2.3763	-1.1011	0.2104	2.0927	0.1168	-1.1255		0.8847	-0.9808	-0.6505	1.1345	2.0091		1.2822	-0.3092	0.6222	-0.4433	1.5646	0.561	0.9296	-0.4925		0.9063	-1.5731	0.9992	2.2097	1.1156	1.5564	-0.3708	1.067	2.5662		0.4303	0.4736	0.9448		1.6502	0.1679	2.2795	-0.6874	-0.9634	3.1884	-0.3169	-0.314	-1.72	-0.0392	-0.4895	-1.2429	-0.6454	-0.0875	-2.4743	-1.5962	-1.9309	-0.0855	-2.0226	2.3412	-1.2169	1.0083	-0.2116	0.0156	-1.9587	0.8679	-1.0061	-0.67		0.0766	-0.9966	2.5782	-1.0093	0.3476	-0.2638	-2.19783	0.6021	-1.2652	-0.3448	-2.1713	-1.8027	-0.1822	-0.5983	1.5839	0.1172	0.14815		-0.0544	-2.9834	2.5077	0.9023	-0.78305	-1.0887	1.1647	1.3128	1.5167	-0.5978	-0.8833	-1.45525	0.8232	0.4702	1.8604	2.2161	-0.2668		2.4794	3.1121	0.0435	1.6348	-0.2438	1.1281	0.2131	0.5114	1.2472	2.1558	4.1175	1.2201	-1.4924	-0.3733	-1.7921	-1.3131	0.14805	-1.113	-2.5133
MAP1S	-0.0647	-0.6459	-0.0235	0.1506	0.1359	-0.3374	0.4939	-0.1722	-0.3379	-0.0498	0.0369	-0.4262	0.162	-0.0904	-0.2154	0.0697	0.6444	0.5252	-0.6105	-0.1786	-0.8816	0.1422	-0.2981	0.3661	-0.427	0.3102	0.1972	0.6734	0.7175	-0.1132	0.2897	0.9431	-0.1515	0.3838	0.4866	-0.7038	0.6526	-0.5278	0.5486	-0.1756	1.1582	0.2246	-0.4322	0.1209	0.052	3.5106	0.0824	0.2353	0.2885	0.0551	1.0093	0.2359	1.1273	4.7268	0.04335	0.7797	0.4083	1.0402	0.2987	-0.206	-0.4836	-0.0434	0.0641	-0.749	-0.1111	0.0477	0.4412	-0.8504	0.6047	-0.5494	0.213	-0.2864	0.8091	-1.6131	-0.141	0.0597	-0.07	-0.699	0.8662	1.0381	0.1227	0.7005	1.3298	-0.0043	0.0962	0.0605	1.3543	0.3458	-0.1842	0.36305	0.1455	-1.08	-0.0229	0.2916	0.5204	-0.0897	-0.2057	-0.0411	0.2925	0.0008	-0.3626	1.0839	-0.2783	0.5114	0.1761	-0.5867	-0.6029	-0.2496	0.5454	0.1098	0.0762	0.0511	-0.1677	2.0098	-1.1176	0.6509	0.1836	-0.3464	0.2887	0.61865	-0.8	-0.1334
MAP2	4.5431	-1.6043	2.6666	1.8782	5.4496	-1.7228	-1.3086	-2.7798	1.991	-1.7662	-0.8828	3.1313	0.3957	0.6605	-1.7179	2.0988	0.8938	-1.6209	-0.4956	5.6175	-1.3575	-0.0772	-1.8483	1.221	-1.036	-1.0971	2.3754	-0.9679	-2.9825	0.8191	0.1154	-0.7908	0.1982	-1.517	0.9122	-1.8953	-1.6354	-1.3445	0.0663	-0.9715	3.3657	-1.7015	1.4671	0.614	-2.7153	1.31	-3.3531	-2.3152	-2.6585	0.5472	-1.6802	0.7674	-1.1752	2.3628	-1.49595	-0.7631	0.2139	-0.0284	0.378	1.2236	-3.4057	1.0266	-0.1343	-2.6592	-3.0911	1.7781	1.7839	-1.6451	-0.0725	-2.5805	-3.9816	-2.63575	-1.3876	-0.33453	0.0668	-0.018	-1.7163	-3.4827	-2.4572	-1.0514	-2.8794	0.9004	-1.1895	-0.8214	-0.423	0.448	-2.187	-0.9556	-0.05	-1.2741	1.6812	-2.7329	-0.6612	0.8412	0.4235	-0.9343	-0.93725	0.3165	1.1099	0.3257	-2.5388	0.2156	-2.0785	0.5048	-1.4108	-1.2859	1.7322	-0.7457	0.6334	-2.3359	0.9678	0.2608	4.9873	4.9459	3.5178	2.3217	-0.7101	-1.7714	-1.7753	-0.3795	0.1351	-2.5073
MAP2K1	-0.3151	0.6489	-0.3565	-0.6595	0.4338	-1.4709	0.1263	0.6129	0.4274	-0.4372	-0.2424	0.2991	-0.2678	0.0789	-0.2075	0.6125	0.2215	0.7848	-0.2694	0.4217	0.8782	-0.5306	-0.3194	0.7966	-0.3648	0.5447	-0.0948	0.3004	1.0254	0.0618	-0.8206	0.6569	-0.2947	-0.4582	0.168	1.4792	0.5716	0.5846	1.0575	1.125	0.9239	0.4414	0.3565	0.1742	-1.6432	-0.9561	0.0769	-0.7025	-0.7076	0.3924	0.2128	-0.0624	0.2551	-0.4082	-0.28935	-0.0502	-0.1004	-0.0709	-0.5166	-0.2447	0.5904	0.0893	1.1882	0.1712	-0.2501	0.7595	0.9375	0.0545	0.1107	-0.39	1.2683	-0.60395	-0.1491	0.41517	0.5699	-0.8253	0.9795	-0.1453	-0.5896	-0.0403	0.8468	0.5736	0.8534	-0.41615	0.2003	0.205	-0.2704	0.305	-0.2446	0.85125	-0.3664	0.143	0.1848	-0.5187	0.2492	0.1285	-0.33255	0.7508	0.5057	0.3119	-1.2576	1.6536	0.3924	0.9311	0.6725	-0.1352	-0.2241	0.3741	-0.0839	0.7327	0.0973	0.9241	-0.0872	-0.1155	0.821	0.5637	0.4329	-0.6246	-0.8063	-0.437	-1.0158	0.2275
MAP2K2	-0.8728	-0.0534	0.0406	-0.7213	-1.0507	-1.0288	-0.1227	0.4345	-0.3285	-0.6494	-0.3467	-0.6708	-0.6246	0.0092	0.1635	-0.2464	-0.0301	0.1904	-0.3707	-0.0912	-0.0754	0.4762	-0.1346	-0.0704	-0.7141	1.1972	-0.0206	0.4413	0.5636	-0.3581	0.1134	0.5716	-0.5523	0.9272	0.3259	0.9218	0.5282	-0.1474	0.3504	0.5428	-0.5602	0.1574	0.3887	0.1742	-0.2929	-0.082	0.8306	0.3297	0.8337	-0.2948	-0.4322	-0.1427	0.4275	0.2779	0.0941	-0.0458	0.0028	0.4762	0.1591	0.1364	0.7718	0.4194	0.7043	-0.7316	-0.3756	0.6264	0.149	-0.2778	0.364	0.0713	0.4008	0.35835	0.437	0.05817	-0.4306	0.1858	0.6733	-0.7052	1.0354	0.1341	-0.3953	-0.0208	-0.2651	-0.35495	-0.702	0.1952	-1.0541	1.0565	0.738	0.3798	-0.1724	0.2732	-0.0126	-0.8538	0.263	-0.0415	0.02345	-0.1003	-0.0903	0.5976	-0.0362	0.8243	0.7373	-0.4917	0.4319	0.1376	0.0492	-0.2525	-0.3863	0.0466	-0.359	-0.5782	-0.0114	-0.2817	-0.038	-0.2857	0.104	-0.7443	-0.6356	0.0261	-1.0194	0.2752
MAP2K3	0.3266	-0.0046	0.3822	-0.0279	0.4287	-1.2857	-0.6398	0.8831	-0.149	0.0502	-1.1124	-1.0351	1.4034	-0.2876	-0.8911	2.6615	0.194	0.0841	-1.1474	-0.1965	-0.7118	-1.3058	-0.0398	-0.7382	-0.2349	-0.5792	-1.0428	-0.0589	1.2855	-0.5506	-0.3607	-0.2844	-0.8407	-0.8039	-0.0729	-1.4112	-0.4841	0.0511	-0.136	-0.1337	0.2544	-1.7539	-1.1432	-1.3643	-0.095	-0.6421	-0.188	1.2876	0.1736	0.7869	0.4849	-0.2229	-0.4796	-0.1409	-0.4053	-1.0014	-1.0843	-0.4252	-1.0338	0.8512	-0.093	-0.6594	-1.072	0.3889	-0.6061	0.9023	0.5445	-1.1586	0.4066	-0.7209	1.1312	-0.74255	-0.9314	-0.96853	1.079	-0.8119	-0.3684	-0.5938	-0.1297	0.5649	0.4317	-0.3071	-0.7644	-0.60215	-0.0786	0.251	-0.0355	0.3785	0.4027	-0.0239	0.3675	0.4402	-0.933	-0.1073	0.883	0.6018	-0.27435	-0.5325	-0.0274	0.0423	-0.3191	0.7118	-0.022	-1.4038	-1.3042	-0.7341	0.9178	-0.56	0.4657	-0.5619	-0.6888	-0.5838	-0.0987	-0.7249	-0.376	1.1797	-0.5563	1.973	-0.7485	-1.82695	-0.9619	1.6083
MAP2K4	-2.2424	-1.0711	-0.7387	-1.1926	-0.4908	-0.856	-2.9049	-0.947	-1.8118	-0.9457	0.4831	-0.023	-0.3985	-1.5525	-0.9574	1.2473	3.3357	-1.5145	-1.1187	-1.7946	-0.9152	-2.5613	-0.4901	-0.6778	-1.1018	1.7894	0.8358	0.1097	-1.0316	-0.4656	0.551	-0.4192	0.0407	0.8176	0.1921	-1.3722	-0.6374	-1.4231	-0.5734	-0.0164	-0.9457	-0.5329	-2.1492	-0.9492	3.4264	-3.1614	-0.4119	-0.491	1.6854	-0.6066	0.2521	-1.6694	0.0335	-0.5507	0.407	0.9828	0.7635	0.7993	0.312	-0.8153	0.4905	-0.6211	-2.1931	-0.1452	-0.9112	-0.6468	-1.0149	5.0033	2.6212	0.1679	-0.4638	-2.89385	0.7173	-1.18597	-0.4803	-0.0851	0.3121	0.1238	-2.0368	0.8339	0.4954	-0.6313	0.1401	-0.36255	0.4917	0.5038	-0.2069	0.2968	-0.5396	0.2474	0.3792	-0.1738	1.2692	0.3377	0.0665	-0.5658	2.1489	-0.0565	-0.5168	-1.1445	0.2821	0.0663	0.7689	0.0669	-0.4392	-0.6808	-0.5244	-2.0685	1.9773	-0.229	-0.1559	1.0904	-2.413	-0.3044	-0.5778	0.1981	-0.8692	-0.7599	1.108	-2.57	-0.5051	1.9215
MAP2K5	-0.6869	-5.4782	-0.8241	0.2787	0.2155	-0.2904	-0.3409	-0.2129	-0.1678	-0.0726	0.5617		-0.9312	-0.0765	-0.7295	-0.585	0.526		-0.624	-1.0313		-1.0986	0.3134	-0.1327	0.0321		0.2393	1.179	-0.6415		1.2136	-1.8394		-0.1403	1.1478		0.8348	-0.931	0.753		0.9716	0.1549		-0.0372	-1.7073	0.8132	-0.2372	-0.9799	0.1353	0.6978			1.1437	-0.0666	0.14245	0.4001		-1.4228			0.5347			1.852		0.8791	-0.0349	0.7012	1.9483	-0.0519	-0.0046	-0.1795	0.7963	0.01083	-0.6236			-0.1051		1.5163	1.4648	-0.3422	0.0145	-0.5286	1.3834		0.3706	0.0844	1.3249	-0.61675	-0.3033	-0.579	0.4283	0.3997	0.6172	-1.0986	0.4323	1.58	0.6096	0.5838	-1.1487	0.4384	0.9366	0.8782	0.7487	-0.5271	-0.3377	0.7164	-0.2983	0.8188	1.002	0.6577		0.1741	-0.7163			-0.0916	0.0025	-0.1069	0.02	2.2257
MAP2K6	-0.2838	-0.1614	0.4804	0.5441	0.4081	0.6406	-0.2318	3.6947	0.399	0.1676	-1.9888	1.2775	-0.2828	-0.8872	0.5053	0.381	0.0101	1.6576	0.2557	1.6918	-0.9693	0.7004	-2.7727	0.6437	-2.3802	4.439	-1.8818	1.5382	-0.6892	0.2067	2.6196	-0.2954	0.1961	-2.2344	1.4904	-0.7944	0.2332	0.351	0.2073	0.0862	2.7666	-0.7796	0.606	-0.1267	3.3355	2.8872	1.2949	-0.8398	2.207	1.6374	-1.8008	-0.1727	1.4557	1.35	0.97225	-2.0388	0.7011	1.2159	-2.3305	0.4636	0.8438	1.1474	-0.8767	2.4065	2.8655	0.0187	-0.5564	-1.8193	0.511	-2.7858	0.6542	-1.3893	1.4945	0.83973	1.8045	0.8054	1.1523	2.6106	1.357	0.55	2.4796	0.3764	-0.1452	-1.0336	-0.1069	2.6218	2.1064	1.5302	1.6937	-0.977	1.4101	0.0472	1.7973	0.187	0.728	0.1682	0.9879	0.8934	0.7818	1.4387	-0.8577	1.0426	1.7244	-0.8106	3.2705	1.6237	0.0519	0.902	2.134	-1.4633	-0.3722	0.1758	-0.0482	0.3151	0.124	0.8422	-1.4129	-1.8103	0.8034	0.29645	1.0594	2.1959
MAP2K7	-0.5988	-0.4873	-0.1537	-0.5519	-0.1723	-1.1276	-0.3125	0.251	-0.9213	-0.4337	0.7704	-0.6488	-0.5869	-0.1502	-0.7163	-0.1244	0.0376	0.034	-0.9954	-0.9518	-1.0346	-0.0187	-0.419	-0.9715	-0.597	0.5029	-0.5156	-0.8602	-0.307	0.2342	0.2917	0.6926	-0.2824	0.1991	-0.1479	0.0176	0.1378	0.9899	-0.04	0.2537	1.1602	0.0976	1.3223	-0.0752	-0.8597	-0.0398	-0.0596	0.5928	-0.8579	0.316	-0.4967	0.805	1.31	-1.0853	-0.5085	0.9607	1.2098	0.2438	0.9008	0.8921	-0.0907	-0.4177	-0.1012	0.3308	0.0448	0.6418	0.3455	0.1626	0.6771	0.18	-0.4012	-0.28465	-0.0956	0.59573	0.0316	0.1	0.2493	-0.8567	1.5545	0.2835	0.2076	-0.4152	-0.7073	0.29505	1.3816	-1.5813	-1.289	0.5419	0.3859	1.00985	-0.3711	-0.1787	-0.2741	1.1018	-0.5894	0.3127	0.7882	-0.5391	0.1804	-0.066	0.2576	-0.7653	0.1488	-0.3909	-0.9448	-1.0852	0.0871	-1.0502	-0.4852	-0.3352	-0.1665	-0.4742	0.3334	1.2342	-0.4745	0.2318	-0.7128	-0.4322	-0.9113	0.5807	-1.1022	0.1977
MAP3K1	-3.7548	-1.343	-0.5722	0.5647	0.4595	1.0357	0.8236	-0.2282	-0.4962	-0.3776	-0.1991	-1.3556	0.7073	-0.3673	1.3638	-1.5062	0.8029	-1.2705	-2.2263	-1.3911	-2.3895	1.8462	-0.3455	0.6517	-0.6245	0.5192	0.6848	0.6236	-0.4159	-0.3756	0.5794	1.1826	0.5499	-0.7739	1.9161	0.3081	0.1667	-0.9848	-0.2832	0.5889	-0.0109	-0.3011	1.5745	-0.2923	0.6964	0.6	-0.1334	1.4534	0.4005	0.7466	1.2785	1.8855	1.6527	-0.1023	0.65895	-0.1694	0.4923	1.0544	0.2214	-0.1134	0.3045	0.0922	0.9808	-0.2875	0.0754	-0.3594	-0.6294	1.3538	-0.4856	-0.5977	0.7615	0.8843	1.8105	-0.4955	-0.3399	-1.1338	0.1001	-0.068	-0.172	0.7716	0.6711	0.9599	0.257	0.35315	-0.7673	1.5809	0.3484	0.1961	1.6803	-0.85565	0.6013	-0.1394	0.2412	0.5877	0.9189	0.0463	0.40775	1.2641	0.4456	0.358	-1.2004	1.0518	2.6514	-0.0604	-0.9508	-0.0349	0.3333	0.7048	1.5431	-1.6671	-0.4302	-1.0732	-0.7399	-1.0498	-0.782	-0.778	-0.6518	-0.2554	0.3596	2.03975	0.9587	-0.0856
MAP3K10									-2.4235						-3.17									0.7382										-4.8696				-2.3205																													-5.4638																		9.7001																		-6.9445																			
MAP3K11	0.0625	-2.4757	0.5871	-0.0508	-0.4625	0.0108	-0.1038	1.0004	-1.1859	-0.2865	-0.1959	1.0127	-0.8232	-1.2418	-0.5758	0.361	-1.5037	0.1435	-2.2702	0.535	0.2624	-1.9031	-2.0664	-0.0241	-0.8165	-0.08	0.5066	-0.186	-0.2885	-1.5978	0.8671	-1.2284	0.2534	-0.34	1.1049	0.7625	0.5919	-0.5319	0.2278	0.9554	0.8721	0.1897	0.5523	0.3322	-2.5603	0.1149	0.8279	-0.042	0.2414	-1.0647	1.3178	0.4038	-0.6417	1.2372	1.2929	0.2081	0.6915	-0.5385	-1.2565	-0.0294	-0.5835	0.4312	0.2324	0.2118	0.1838	-0.18	-0.1987	-1.7472	0.3598	-0.3828	0.2875	0.08365	-1.3876	-0.62347	-0.0005	1.2425	-0.0255	0.13	-0.2651	0.3458	0.3863	0.1819	0.7078	-1.8747	-0.7267	0.054	-0.2164	-0.5608	-0.2714	1.5785	0.1876	-0.7558	-0.4023	0.0611	-0.1023	0.4998	-0.0395	-0.3438	0.1995	0.381	-2.4599	-0.0509	0.2659	0.8336	-1.359	0.5357	1.3317	-0.1713	-2.1369	-0.5935	0.2978	1.0167	-0.5009	-0.3724	-0.0497	-0.4545	0.5894	1.3047	0.5356	-1.53555	-0.3217	0.7345
MAP3K12																			-2.309																-0.2389		1.2109		-3.0361	-0.1609			0.7508				0.3527		-0.2714			-3.6149	0.6799							1.2602		0.0215		1.254					0.0084	2.2038				0.8945	-2.4842		-0.6458		2.1808				0.8904	1.3698		-0.524	-0.191		2.5187	-0.1822	-1.9723	-0.1222		1.2153			-0.0052							-1.7426	-1.9042		-0.9492				0.3743	-3.7943		0.4309								-0.4853
MAP3K13								-2.9582	-1.7598						-3.268				-0.3707					-4.0973										-0.7996	-4.324		-0.0069	-4.9299	-4.8448			-1.9308					-0.0187		-1.5475				-2.9996											-0.1133		0.6418	-2.3551		0.1149	3.5056				3.1534	1.3422			1.1197		-4.3164	-0.056		0.4596	-0.6549	-2.9922		0.1358		2.2571	-0.3458	-2.0728	-1.2642	-4.9733	0.3536									0.0096	1.326	-1.5356		-4.6643	-2.9793		0.0064	1.0337	-1.0222		-1.989								5.1603
MAP3K15																																								0.9742			0.2867									-1.2006								1.2021		-2.1302															2.3301		6.548							2.1489											1.449																									
MAP3K2	-0.9256	-0.3166	0.3416	-0.529	0.8036	-0.4831	0.1263	0.279	-0.7135	-0.1672	-0.3066	0.6264	-0.1597	0.049	0.1317	-0.9908	-0.0153	0.6628	-0.8907	-0.8306	0.324	0.2641	-0.5375	0.4063	-0.2203	0.7978	0.1428	0.9911	0.9325	1.0265	-0.383	0.7174	0.8525	-0.1016	1.0086	1.0686	0.0712	-0.2838	-0.3343	0.015	0.385	0.0054	-0.0728	-0.0276	-0.218	-0.546	-0.1443	-0.2965	0.6657	0.2375	0.7906	0.296	-0.9557	-0.0726	0.80865	-0.2974	-0.35	0.6037	-0.9243	0.117	0.4812	0.2219	-0.7083	0.3947	0.7771	0.2464	0.8367	-0.1316	-0.0214	-0.0277	0.0848	0.37585	0.5007	-0.9463	0.216	0.387	0.7414	0.1825	-0.4654	0.7293	-0.0772	0.452	0.1914	0.3529	-0.6631	1.3247	0.4309	1.356	0.7346	-0.0293	0.0169	-0.0608	0.2156	0.0629	0.1606	-0.2513	0.06815	-0.2802	0.3526	-0.2089	-0.311	1.1	-0.1739	-0.6189	0.5385	0.6329	0.2359	0.5394	0.4685	0.5576	0.0604	-0.3079	0.3219	0.1992	0.7647	-0.4151	0.4594	-0.0422	0.0366	0.09315	0.8688	0.0963
MAP3K3	-13.1621	1.1176	-0.1601	-0.1286	0.0665	-0.6041	0.2734	1.1737	-0.2482	-0.2041	-0.2761	0.176	0.6746	-2.4768	1.2208	0.0424	-0.806	0.2342	-2.0085	-9.7236	0.3613	1.2392	0.3514	1.5649	-1.1512	-0.8138	-0.0156	-0.1307	0.4096	0.8066	-0.2979	1.7688	1.3004	0.446	1.2843	0.0036	-0.3511	-1.421	1.1944	1.2821	-0.2948	0.7703	0.2331	0.7264	-0.4292	-0.2437	-0.218	-1.2773	0.2355	0.1082	1.5225	1.3239	0.0356	0.7174	0.37715	-10.5385	1.1306	1.2641	-0.0674	-0.1952	0.4858	1.3567	-1.09	0.2205	0.7331	0.7634	0.3278	0.581	0.7431	1.6628	0.4097	-0.12285	-0.0064	-1.34813	-0.334	0.3387	0.1342	0.3372	0.4176	0.4553	-0.3529	1.2084	-0.2109	-0.122	0.4228	0.6056	0.5039	-16.0504	0.7749	-0.7046	0.0543	0.4034	1.0052	1.5539	-12.2441	-10.4936	-1.32815	0.3691	-1.4326	-13.3367	-0.5041	-0.5861	0.364	-1.503	-0.0067	0.5483	-0.0969	0.9891	0.7076	1.2436	-0.5542	-0.1719	1.1262	0.5417	-0.0051	-0.4348	-0.2884	0.47	-0.9061	-0.09285	-0.2821	-0.2884
MAP3K4	0.6084	0.3212	-0.5401	-0.3918	-0.5088	-0.4954	-0.7204	-0.868	0.3471	0.2132	-0.5923	-0.9474	0.7098	-0.2856	0.4682	0.2116	-0.2859	-0.0849	-0.3741	-0.9697	-0.8293	-0.1698	0.0432	0.346	-0.1033	-0.5862	0.5611	0.8198	-0.2168	-0.5056	-0.4073	-0.1991	-0.3151	0.169	0.6204	-0.3118	-0.7271	0.504	-0.5121	0.1679	-0.6431	-0.2214	-0.7005	-0.9797	-0.448	-0.2109	-0.6768	0.6213	-0.2773	0.7996	1.3318	0.8401	-1.1198	2.3271	0.13005	1.2013	-0.0428	0.3798	-0.2524	1.2	0.1116	0.6051	-0.6813	0.7489	-0.2094	0.2502	0.7057	-0.1116	-0.8007	-0.8296	0.2845	0.82265	-0.2434	0.94627	0.6518	-0.5947	-0.3893	-1.1227	0.632	-0.3167	-0.2438	0.0765	-1.1438	-0.18865	-0.1475	0.3429	0.2627	-0.3757	-0.3921	0.7455	0.0426	0.536	-0.6202	0.4565	-0.0802	-0.1492	-1.3923	-0.5018	0.2925	-0.5062	0.1515	0.3396	-0.1644	0.5329	0.6786	0.2661	0.2413	-0.795	-0.5512	0.7154	0.5378	0.1494	-0.4618	0.1061	0.6192	-0.5501	0.1279	0.0254	-0.5017	-0.5137	-0.2606	0.7673
MAP3K5	-3.612	-0.2381	0.2605	-0.2819	-0.4522	-0.1324	-1.6644	-0.0065	0.8336	-1.4716	-0.7946	-1.7486	0.4811	-0.196	-0.385	-0.356	2.1349	-1.064	-1.1204	-2.8839	0.4919	0.1227	-1.7298	-0.2192	-0.9994	-1.9842	-1.414	-0.8961	-0.1372	-1.2154	-1.2886	0.6183	-0.448	0.9937	0.0984	-0.4914	-0.6606	-0.075	-0.3159	0.8339	-0.8669	-0.356	-0.2149	-0.3685	-1.5095	-1.4998	-0.7342	-0.917	-0.2891	-0.0361	-0.0508	0.8376	-1.6555	1.2609	0.60695	0.1374	-0.3956	0.2891	-0.9319	-0.3158	1.7458	1.115	-0.2635	-0.0146	-1.3045	0.3274	0.4084	2.0605	-0.3429	1.9961	2.4489	0.40005	-0.9977	1.361	0.7952	-0.6027	1.0738	-1.231	-1.0184	-0.1996	-1.4222	0.7681	0.5709	0.1268	0.5588	0.4119	-0.6702	-2.7608	2.8272	-0.54095	-0.3851	-0.3531	0.3848	-0.1889	-0.8109	-2.9805	0.03625	-0.131	-2.127	-2.2206	-0.0036	0.4016	0.9493	1.326	-0.1163	-0.5679	2.4195	-0.1075	-0.7848	-0.8691	0.5457	0.0303	-1.0042	-0.7325	-0.9252	-0.0185	1.2895	-0.0162	0.8349	-0.60105	-0.7533	-1.4814
