IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
METAP1D	0.3368	-0.0299	0.1875	-0.7477	-0.0395	-1.3541	-0.4276	-0.2708	0.2262	1.4722	1.1158	0.446	0.0531	0.3694	-0.0376	-1.267	-0.749	-0.7736	-0.4405	-0.5054	-0.5005	0.5558	-0.5535	0.379	-0.5276	-0.2652	-0.4745	-0.1658	-1.5642	-1.272	0.9163	-0.0171	-0.2997	0.027	-0.514	0.1576	0.6523	0.7333	-0.2792	-0.8819	0.1897	-0.1367	-0.8057	-0.8425	0.0828	0.2581	1.0572	-0.241	0.8607	-0.8789	-1.3591	0.0625	0.3404	-0.8056	-0.9143	-1.4524	0.2066	-0.7105	0.8014	-0.3787	-1.0261	-0.0725	0.4185	-0.1287	-0.1393	-0.8914	0.0213	0.2134	0.8902	-0.1006	-0.5636	-0.3685	-1.0417	-0.6491	-1.2401	0.0621	-1.1106	0.1489	0.3305	-0.3231	0.304	-0.8378	0.9915	0.031	-0.1626	1.6942	5.3818	-1.0866	0.1762	0.0819	0.6996	0.3592	0.5665	0.6642	-0.0349	-0.7233	1.6968	-0.996	1.8168	-0.1204	0.7256	-0.8	0.9707	0.1874	0.1264	0.3691	0.2958	0.0753	-0.602	-0.8241	1.1168	0.2045	1.0829	-0.2868	0.1259	-0.6841	0.62	4.2432	-0.5876	0.7734	0.8277	0.8543
METAP2	0.3611	0.5612	0.2436	0.618	-0.7945	-0.0044	0.8755	-0.211	1.1662	0.5688	-0.0146	0.0617	-0.5125	0.2818	-0.5933	0.1404	0.3617	0.2651	0.4343	0.1511	0.399	-0.6855	0.1512	-0.9399	-0.2918	0.6302	-0.286	-0.4609	0.587	-0.3287	-0.0125	0.2878	0.5567	0.3791	-0.0642	0.3482	0.007	-0.3017	-0.0497	-0.2856	-0.3221	0.3193	0.3569	-0.3976	-0.386	-0.7786	0.1753	0.7222	-0.3623	0.3819	0.5582	-0.5876	0.4941	-0.2272	-0.0788	-0.016	-0.1136	0.2708	0.2494	0.4897	-0.0024	1.0641	1.2912	-0.9568	-0.0361	0.8025	-0.1965	0.0264	-0.9762	0.6128	-0.6855	-0.8539	0.4145	-0.3091	-0.404	0.0761	-0.6295	0.0665	1.1189	-0.7427	1.0825	0.4188	-1.2279	-1.469	0.0277	-0.4085	-0.3932	-0.2448	-0.2798	0.3247	0.3993	-0.8171	-0.4602	-0.3907	0.2318	-0.1042	-0.3092	-1.099	-0.3677	0.14	-0.9768	0.6143	0.6465	-0.2432	-0.7906	-0.1358	-0.7906	0.8403	0.1007	0.0563	0.3713	1.1911	0.3654	1.4683	0.5256	0.7198	0.0457	-0.3837	-0.7573	0.5847	1.002	0.567
METRN	-3.2705	1.196	-0.431	-1.5238	-1.9379	0.1504	0.9759	-2.311	-4.0303	-3.5706	-1.2962	2.7372	-2.1829	-0.1671	0.0061	-0.0184	1.2663	0.4684	-0.663	1.6582	-0.1123	1.429	1.5122	-0.5229	-0.0687	1.0678	0.5449	1.4491	-0.6372	-3.2634		-1.6012	-1.6207	-1.436	-1.4466	-2.4654	2.043	-0.7272	-2.8318		1.2046	-2.5209	2.9801	-2.7618	3.1576	0.266	-2.15	1.1498	-0.6651	-3.8946	0.5436	-2.2082	-0.5488	-1.2549	2.5199	0.8281	-1.0368	0.8749	0.1369	-2.2719	0.0277	-0.9372	-0.3779	-0.4267	-0.2225	-4.3009	-4.1457	2.1765	1.5377	0.3315	1.3251	0.9013	1.5714	-3.0775	-2.902	-1.8943	1.6606	0.7258	0.1439	3.8018	2.4264	-2.2259	3.4725	3.0482	2.313	0.6578	-0.805	2.2619	0.6117	0.0014	1.8949	4.003	0.6797	-1.2144	-1.1336	1.1575	0.388	0.9611	0.6394	0.0932	0.8669	0.8818	-1.2348	1.8652	0.0058	-0.6374	-1.1755	3.738	0.1673	0.0144	-1.2575	1.6547	-2.1941			-6.237	-5.2866	1.9007	1.2264	-4.1625	-2.2376	-1.823
METRNL	0.9144	1.6333	0.3998	-0.331	-1.3354	-0.7848	-0.3497	0.9303	0.3824	0.8452	0.5721	-1.2259	-0.2462	-0.6209	0.9509	0.4741	-2.9929	1.2073	0.5925	1.4575	-0.1759	-0.5169	-0.2186	0.8296	0.5198	-0.1431	-0.7962	-0.5853	0.0354	-0.7069	-0.9093	-0.3748	-0.3996	-0.9278	0.0714	-1.8015	-0.7955	-0.7188	0.5028	-0.1656	0.4323	-2.2029	0.5752	-0.7612	-0.7111	0.1295	0.2481	-1.1926	2.5561	-0.1197	1.3229	1.7198	0.4436	0.1092	0.5329	-0.4652	-0.1432	0.7728	0.2604	-0.1361	-1.2367	-0.8147	-0.592	0.163	-0.5786	-0.0965	-1.01	-0.3001	0.9128	1.3489	2.1783	-0.6775	0.1052	-0.0209	0.9121	-0.8754	-0.7015	2.5668	-0.5142	1.1598	0.3898	-0.0538	1.9938	0.1772	-1.3392	1.0303	0.3299	1.3222	0.4134	-0.1305	-1.8524	-0.2428	0.0311	-0.1764	0.5652	0.7612	-2.4316	1.5257	-0.3186	-0.999	0.6196	2.3048	-1.3499	-1.4432	2.0176	0.2583	0.5397	0.2038	-0.4808	0.4959	-1.4389	0.2635	0.5717	-2.6245	-2.2558	-2.875	-3.4337	1.1698	0.9698	-4.6077	-1.5537	-3.4473
METTL1	0.4891	0.6317		1.1266	-0.2373	1.4561	0.1861		0.3154	-0.3396	0.4024	0.7973		-0.1291	-0.4819	0.5227	0.0274	0.2144	0.3031	0.258	0.8024			-0.9633	0.6813	-1.0464	-0.1578	-1.2388	0.5037	-0.5752		-0.23	-0.3489	0.7246	-0.921	-0.2806	-0.3088	-0.2129		0.6805		0.8825	0.4221	-0.6874		0.777	-0.4381	-0.2024		0.6155	0.3262	-0.2659	-0.122	0.1542	0.0227	0.1392	0.2875	0.0238	0.2095	-0.1316		-0.3785	-0.3268		1.6633	-0.1469	-0.1464		-1.0441	-0.034	-0.1907	1.5151	-0.3821	-0.9636	-0.268	-0.4427	-0.04	1.0612	0.2554	-0.0668	-0.1575	-0.4667	-0.5017	0.2671		0.3751	-0.2301	0.5916	-0.0286	0.718	-0.0378	0.7607	-0.2664	-0.4224	0.4709	0.5721	0.1756	-0.1513	-0.0666	-1.0883	0.5841	-0.5374	-0.0381	0.6466	-0.1231	1.7771	-1.1156	0.6451		-0.1486	-0.5073	-0.041		0.1207	-0.3244	-0.9481	-0.0004	1.1401	0.6011	-0.2103	0.442	0.5865
METTL10	0.3188	0.073	-0.3272	0.8241	0.6543	-0.4956	0.8571	-2.4777	0.2557	0.5404	0.6185	0.7624	0.0632	0.5331	0.418	-0.1639	0.3406	-0.3468	0.6349	0.1592	0.3034	0.1255	-0.2215	0.0051	0.3276	-0.3229	0.2254	-1.1955	-0.3785	0.0684	0.6808	-0.3678	0.1972	-0.3065	0.345	-0.4601	-0.0088	0.1503	0.2185	0.3224	-0.7593	-0.548	-0.9059	0.2237	0.2567	0.2503	0.6591	-0.2845	-0.9557	-0.0448	-0.3038	0.5725	-0.3366	-1.3642	-1.5282	1.9188	1.0004	-0.2585	0.8429	0.7075	0.0802	0.1293	0.0871	-0.7582	-0.0014	1.3402	-1.2882	0.4572	0.7834	-0.0921	-0.6432	-0.5601	-1.939	1.1356	0.4235	0.1223	-1.0222	-0.8629	0.4883	0.0999	-0.3014	0.0048	-0.1102	-0.3419	-0.0701	-1.3086	0.4379	-0.2403	-0.6302	-1.865	0.106	1.7627	0.43	-0.0539	0.885	-0.3903	0.2255	-0.4111	0.5465	-1.0699	-0.2657	-1.3452	1.4026	-0.2127	-0.7564	-1.3161	-0.1848	0.3343	0.6251	0.2495	-0.4391	0.2606	-0.746	-0.3397	0.9255	1.1244	-0.7467	0.059	-0.3002	0.0271	-0.6382	-0.912
METTL11B		1.4455			-0.315	-1.1216	0.0567	-3.0282					1.8891			-2.4932	-2.2554	-3.3277		-1.1101	-3.0025	-0.4086	0.3833		-1.0712	-0.3518		0.4597			-3.8075	3.252		-2.4059			0.8895	-1.1891	-2.4005	-1.9243		-2.9722	0.634		0.2855			1.9231	-4.1259		-1.7265	-3.2747		1.1169	1.7521	0.4117		3.8955	-2.3876		-0.7634			-2.1932			2.1865		-3.0702	-1.5032		3.4451	0.8986		-0.5731		2.0953			3.0748	2.4189	0.0742	-1.7786	-1.2806	-0.6564	4.0357	2.158	2.4214		3.11	-2.2446		2.0505	1.6125	-2.5813	2.1195		1.849	1.8444	-1.8726	1.3146	2.1249	-3.698	-1.5638	3.0303	0.2702	-1.8421	3.0968	1.7648	0.0933					-0.339	0.5132	-1.0292		0.697	1.3683		-1.2155
METTL12		0.9375					2.2071					-0.0032											-0.1505	-0.2295							0.7685			-0.5006		0.3192				0.0635		1.8879	-0.4268	1.8695			0.5935		1.5119																			0.1498							-1.4024		0.7413	-2.4591							1.5717								0.0839		-0.4745										-1.7485				0.2803	-1.264		1.33	-0.2043		-1.6467						-0.0403	
METTL13	1.3407	-0.1293	0.3113	1.4352	0.5972	1.1784	-0.4311	-0.9451	0.9201	0.6901	-0.0477	-0.4354	-0.1149	0.55	-0.4849	-0.1384	-0.2146	-0.3181	0.1346	0.2306	-0.576	0.2402	0.0346	-0.5827	0.308	0.466	0.5682	-1.1329	-0.7064	-1.1668	0.0186	0.6312	-0.7352	-0.2224	-0.2368	0.5346	-0.4579	0.4417	0.9235	0.0463	0.6685	0.1286	-0.5055	-1.0731	-0.414	1.1999	0.0355	0.4508	-0.6717	0.28	-0.0697	-0.5104	0.8918	-0.7647	0.9065	0.5365	0.1631	0.0733	-0.3146	0.5964	-0.4727	-0.9892	-0.3714	-0.0702	1.1031	0.2625	0.2216	0.1821	-1.044	0.8086	-0.7234	-1.0214	-0.934	0.2241	-0.6623	-0.0894	-0.6085	0.1479	0.7612	-0.0922	0.4122	-0.4061	-0.6844	0.143	-1.1217	-0.1062	-0.3125	-0.5771	-0.2683	0.2603	-0.3637	-0.2858	-0.0153	-0.5415	0.4268	0.8321	0.4228	-0.1983	-0.6538	0.3993	-0.2889	-0.2686	0.0533	-0.2765	-0.0406	0.2935	-1.2314	-0.9664	-0.3589	0.3041	-0.4164	-0.3797	0.6662	-0.0608	0.55	-0.7049	0.5129	0.1835	0.6819	0.181	0.1711	0.1093
METTL14	0.0793	0.0886	-0.0625	-0.0304	-0.7638	-0.3215	-0.2243	-0.7472	-0.1596	0.0289	0.3456	0.027	-0.8998	-0.2862	-0.1885	0.0399	0.0391	0.0712	-0.4285	0.0877	0.1223	-0.5149	-0.3838	-0.0801	-0.6167	0.9417	-0.028	0.5287	-0.518	0.0696	0.2192	-0.2215	0.1956	-0.5086	-0.3679	0.2063	-0.4244	-1.0548	-0.3874	-0.8123	-0.8186	0.1364	-0.5153	-0.2646	0.1115	-1.0131	-0.126	0.1032	0.0921	0.251	0.0181	0.2938	0.5528	0.5377	0.3462	-0.1455	0.4847	0.2017	0.329	-0.1116	-0.8478	-0.2604	0.3261	-0.5689	-0.0581	-0.0108	-0.0649	0.2238	0.4921	1.6436	0.1321	0.2993	-0.0748	0.0609	-1.0135	0.9908	-0.6875	0.7682	0.2656	1.4266	0.3674	0.3584	-0.3208	-0.1734	-0.0583	0.1979	0.1721	-0.1627	0.436	0.1037	0.5162	-0.108	0.3589	0.1658	-0.0765	-0.4728	-0.1641	-0.2333	-0.1505	0.0745	-0.8989	-0.3544	1.2708	-0.1864	-0.2584	0.7082	-0.1412	-0.6818	0.2645	-0.6028	0.4874	0.4265	0.3253	0.015	0.3377	0.0097	-0.0214	-0.5936	-0.4818	0.5317	0.1872	-0.3197
METTL15	-0.0761	-0.0839	-0.5648	-1.3111	-0.9999	-0.5588	0.9924	-0.6511	-0.5811	-1.6361	1.0684	0.5756	-0.4211	-0.5936	0.0699	-0.9204	0.7322	0.6186	0.2316	-0.1716	-1.5366	0.0276	-0.3187	0.0176	-0.0986	0.7258	0.2766	0.7838	-1.0265	0.448	0.2658	0.2472	0.7008	0.561	0.3574	-1.2451	0.587	-0.4913	-0.5343	-0.4786	-0.1992	0.9939	0.7039	-0.6408	0.6136	0.48	-0.9179	-0.4876	-0.5083	0.1266	-0.5773	0.7007	0.7336	0.1943	0.3952	0.7632	0.8325	-0.3173	0.7383	-0.5405	-0.8	-0.2361	-0.2762	-0.1412	0.4218	-0.2062	-0.6392	0.5432	0.4282	-0.6797	-0.7808	-0.3827	-0.6109	-0.2193	-0.3896	0.431	-0.2595	0.0082	-0.1209	-0.0482	-0.0883	0.5313	-1.4974	0.2282	-0.0266	0.025	0.1301	-0.3534	-0.2486	-1.2246	0.2819	0.2334	0.4699	0.1538	-0.8174	-0.0846	0.3565	0.0164	0.7949	0.2491	-0.3465	-0.7152	-0.1427	0.1742	0.8373	0.4141	0.1395	0.526	0.2626	0.4258	0.665	0.2081	-0.6155	-0.2104	0.6654	0.0574	0.1794	-0.3583	-0.8927	0.259	1.0971	-0.2729
METTL16	-0.442	-0.9325	0.4187	-0.3302	-0.2228	-0.8869	0.0645	-0.3266	0.2452	-0.6052	0.6328	0.0106	0.0835	-0.0132	0.1095	0.7192	-0.0621	-0.1618	-0.395	-0.1288	0.8963	0.655	0.5293	0.4265	1.1466	1.0209	1.9248	-0.7708	-0.0736	1.278	0.3498	-0.2225	0.5371	0.8568	-0.2308	0.0987	-1.0243	-0.1646	-0.3332	-0.7972	0.0085	0.5384	0.1813	-0.0487	0.7267	-0.0395	0.2978	-0.3099	0.2512	0.5435	-0.2359	-0.363	-0.142	-0.593	-0.2326	0.744	0.4731	0.4332	0.6221	-0.0968	-0.3009	0.2772	0.286	0.1798	0.0847	0.2659	0.4522	1.5473	0.52	0.3177	-0.4552	0.2454	-0.2791	-0.035	-0.5283	0.5096	-0.4153	-0.3472	-0.1275	0.6066	-0.1695	0.532	1.5188	0.4072	0.4537	0.6665	-0.3596	-0.6171	-0.5849	-0.2539	0.5873	-0.0902	0.4226	-0.4912	0.1131	0.9989	0.8987	0.0356	0.9773	-0.5258	-0.1451	-0.6238	0.7753	0.8797	-0.5075	-0.6569	-0.3087	-0.6422	0.6414	0.5177	0.66	0.3556	0.6653	-0.0842	0.0404	0.0218	-0.4722	-0.0791	0.1372	-0.0714	-0.0608	0.7841
METTL17	0.2262	0.7364	0.4923	1.0686	0.5595	0.4628	0.048	-1.1873	0.2809	1.1239	1.0089	0.2786	0.7221	0.0068	0.2538	-0.02	0.1522	-0.665	-0.289	0.767	-0.0195	-0.1948	0.2565	-0.0607	0.8509	-0.0371	0.8919	-0.4975	-0.3324	0.1211	1.3603	0.8199	-0.1821	-0.1744	-0.059	-0.5141	1.0704	0.3042	1.1721	0.1233	0.1044	0.2486	-0.8119	-0.3803	-0.0053	0.844	0.5371	0.234	0.6461	-0.0836	-0.2736	-0.2408	-0.2029	-0.5717	-0.3292	-0.3622	-0.1003	0.2146	0.0902	-0.1794	0.0492	-0.3465	0.2887	-0.3432	-0.3962	-0.4776	-0.2844	-0.5926	-0.0625	-0.0792	-0.6868	-0.2503	0.124	0.6574	-0.6427	0.2676	-0.0925	0.1766	-0.3837	0.4838	0.0806	-1.1491	0.0266	0.1103	-0.2009	0.9567	0.8185	-0.4842	0.6594	-0.1692	0.007	-0.0252	-0.2809	-0.2113	-0.7389	-0.0382	-0.3035	-0.6266	0.3315	0.1892	0.1715	-0.2733	0.5055	0.5423	0.7375	-0.8023	-0.1243	-0.1664	0.827	0.8647	0.2328	-0.5707	0.1185	-0.3045	0.0167	-0.0551	0.2144	1.6052	0.7299	0.0689	0.1841	0.7798
METTL18	0.5249	-0.0939	0.7324	0.3273	-0.6082	-0.5333	-0.7328	-1.1158	0.5515	-0.6912	0.2826	0.153	-0.5698	-0.1777	-0.7163	0.4875	-1.2018	0.9449	0.2027	0.0064	0.1412	-0.2527	-1.3948	-0.0162	-0.0524	-0.4975	0.6089	2.2556	-0.8227	1.6589	1.6121	-0.0659	1.0211	0.7224	0.5162	0.4481	-1.11	-0.7285	0.1515	-1.4686	0.0481	1.1593	-0.5653	-0.7703	-0.9611	-0.5345	-1.059	-0.106	0.7873	2.2115	-0.247	0.1199	0.6438	-0.2256	1.0878	-0.0585	0.9999	-0.2669	1.5116	0.0879	-1.6409	-0.3187	-0.5991	-1.048	0.5019	-0.19	0.8911	0.4906	0.1365	-0.3714	-0.2215	0.3561	-0.3683	-0.3276	-0.7559	1.1168	-1.4334	0.2785	1.3433	-0.6316	1.2277	0.9873	-0.9121	0.9888	-0.8021	-0.1009	-0.6787	-1.6333	-1.3569	0.1708	0.0018	0.2575	1.0512	0.0584	1.1211	-0.264	1.6131	-0.3679	-1.4584			-1.1751	1.2983	-0.1752	-1.3317	0.0886	-2.0363	-0.6771	0.5224	-1.3845	0.0065	0.3627	1.196	0.5041	0.4315	-0.2992	-0.1768	-0.6327	-0.0903	1.1135	-0.0669	0.0564
METTL20	-0.0745	-1.2247	-0.4718	-0.2741	-0.4305	-0.1423	0.6231	-0.5598	-0.5118	-0.5626	0.3574	0.9355	-0.456	-0.5774	-0.0016	0.8909	0.7579	0.5424	-0.4227	0.6382	-1.8483	0.9595	1.3248	1.1231	-0.5727	1.4247	-0.5662	0.784	-0.7448	-0.5528		-0.4435	1.3893	0.6629	0.6028	-1.0073		-1.5218	-1.2805	-0.1317	-0.7423	0.3882	0.7515	0.8392	0.8895	0.0254		0.4361	0.7908	-0.4045	-0.3649	0.3509	2.2931	0.3433	-0.2772	-0.8415		0.0548	1.2454	-1.5102	1.142	0.4836	0.7891	-1.325		-0.5135	-1.0555	1.7315	0.7564	-1.0185	-0.5963	0.3092	0.151	-0.131	-1.3685	2.786	-0.9681	0.8157	-0.638	-0.0645	0.5468	0.471	0.4552	-0.4406	0.2467		0.0242	-0.2612	0.2069	-0.9881	1.1254	-0.0538	1.524	0.1481	-0.9808	0.278	-0.0137	0.8449	0.8322	0.2324	0.2041	-0.4762	-0.3086	0.1966	-0.6519	0.5162	-1.3313	0.4783	0.9636	-0.3724	-0.4905	0.4835	-0.1502	-0.0004	-0.5524	-0.4415	0.7769		-0.4275	0.5325	-0.3657	-0.0775
METTL21A	-0.1689	-0.1893	1.0382	0.0188	-1.0889	0.7605	-1.8856	0.5891	0.6367	-1.4588	0.351	-0.7971	-0.5708	1.5871	-1.7205	0.9651	-1.3263	-0.5457	0.032	1.1917	-0.2697	-1.2089		0.2615	0.1733		0.5457	2.0063	2.2069	1.1059		-1.5231		-0.3805		-0.7453		1.4742	0.4381	-0.2901	0.4287	2.1335	-1.2224		-1.4969	-0.4619	1.6797	0.2953	-1.93	0.7332	1.0627	-2.4394	1.7243		-1.1526	-0.0243	-0.857	-2.0694	-1.3255	-0.6207	0.2704		-1.8706	1.2344	-0.5296	-1.304	-0.8592	-1.3093	0.2247	-1.4914	0.5499	-1.5715	0.4374	0.3846	-1.0934		0.2752	1.526	1.2553	2.127	-1.6328	1.3597	1.1594	0.9277	0.5968		-0.192	1.2479	0.3714	1.9647	-1.6709	0.6384	-2.074	0.9564	0.0972	0.2737		-1.6046	1.0095		0.3403	0.8886		-1.3207	-1.1504	0.8422	-0.4591	-1.2171	-0.324	0.4734	-2.2127	0.4784	-1.3263	-0.3858	-0.5016		1.2588	-0.3938	-1.3386			0.9713
METTL21B	0.9718	0.5339	0.875	0.8198	-0.1255	1.2587		-0.1441	-0.1419	-2.1309	0.6446	-1.2493		-2.354	0.698	-1.5374	0.8303	0.086	0.6271	0.3567	0.43	-0.2073		-0.8042	-1.6933	1.3521	-2.5597	-3.4954	1.137		0.6178	-1.3847	-1.5803	0.3665	-3.9123	0.0007	-2.8042	-1.9731		-0.079		-2.2639	-2.6101	-0.4105	0.4603	0.5546	-1.0376		0.6269	0.7914	-2.396		0.6679	-0.1857	-2.5268		0.4334	1.4429		0.7093	1.8135	0.2085			2.1514	-2.4157	-2.5523	0.7595	-2.5745	0.4557	-0.4085	-2.6005	-0.1101	0.7149	-0.4582	-2.612	0.5323	-3.8614		-2.4756		0.242		-0.0333	0.8137	-2.9735		1.7388	1.8111	-0.0383	1.3683	0.7025	-3.2111	-0.1154	0.8984	0.8559	0.4269	-3.4699		0.5519	0.6513	-2.12	0.545	1.6836	0.2318	-0.0883	-3.2208	-4.3036		0.2465		0.4413		-1.285	-1.0911	-1.8957	-0.8043	-1.1827	-1.7411	-1.2485	0.8446	1.7647
METTL21C				0.4464		0.0839	-1.1235	-0.9707								3.7293						1.2716									0.4205				1.8103			0.6303	-0.1275				-1.089					-0.8127		-0.8016					-1.028			1.3028		-0.6839													-1.2491	0.6855		-1.1866									-0.6441		0.4292	0.317		-1.0272										-1.0263	0.3001	0.139							0.4799					-0.4393	-0.3334							
METTL21EP	-1.4804	-0.2239		-0.4097	0.2045	-0.8606	-1.4473	-0.2742	1.4116	-0.6852	1.9686		-1.2258	-2.1867	1.7892			1.9561		-1.6363		1.2058	3.771	0.1295	-0.8444	3.526	0.248	0.8231	0.0745	4.5155	0.9282	0.5412	-1.4322	-0.437	-4.2651	-1.9442	0.8201	0.3421		1.2709		-1.9117	0.035	3.228	3.5801	0.0897	-0.701	1.897	-0.9703		-1.9622	2.8543	-2.6731	0.5659	11.4138	0.6809	-2.0081	-0.0723	1.6419			0.5904	2.2983	-0.5727	-1.6704		-2.7483	-2.2568	-3.3184		0.3717	2.2189	1.3116	0.0179		1.451	1.2335	-0.1982	-0.3096	0.9572	0.0615				2.7989	1.7395			-0.6925	0.6716	-0.8556	0.8058	-0.4817	1.3486	-0.0655		-3.4129	0.2739	0.7491	5.1914	-1.393	-1.4185	-1.5386	0.3864	-0.5489	-2.0189	1.316	0.4272	-1.4853	-1.2637	0.7809		-2.9779	-0.2871		-1.8359	-1.2016	0.277	-1.0118	-0.0505	-0.9474	-2.4931
METTL22	0.5011	0.2202	-0.1774	-0.4453	-0.2306	0.0677	0.4805	-0.249	-1.2296	1.1541	-0.0161	0.6786	0.2144	-0.0454	2.3211	0.4669	-0.716	-0.5942	0.215	0.047	0.0994	0.3657	1.407	0.3292	0.5879	-0.5469	0.8029	-0.9618	0.6061	-0.1337	0.389	0.5864	-0.1728	0.1892	-0.6341	0.1942	0.5643	0.0674	-0.4467	0.5028	0.1868	-0.6402	1.2944	0.0177	1.249	0.4943	0.3726	-0.2575	0.0954	-0.9864	0.07	0.7114	0.036	-0.285	-0.876	0.1201	-0.5952	-0.5423	0.0789	0.2549	-0.3077	-0.447	-0.3053	0.0464	0.0264	-1.185	0.0236	0.7212	-0.4375	0.2525	-0.0541	-0.1426	0.2099	0.1796	1.3491	-0.1396	0.3792	-0.7764	-0.8918	1.4891	0.0871	-1.1219	0.6031	0.1999	-0.4172	0.4974	-0.4911	0.2393	-0.8976	-0.2103	0.4178	0.988	-0.8484	-1.1456	-0.9733	0.7817	-0.0672	0.5963	0.9376	-0.2307	0.5716	-0.0721	-0.748	-0.5346	-0.4453	-1.1523	-0.2855	-0.4608	-0.182	1.022	-0.7306	-0.0548	-0.6223	-1.3802	-0.8221	-0.8481	-0.3672	0.6852	0.4384	-0.5519	0.0922	-0.9797
METTL23	0.575	0.9907	-0.1677	0.6104	-0.0788	-0.3113	-1.0424	-0.8311	0.749	0.5094	1.2671	0.3821	-0.1709	0.0674	0.0992	-0.4538	0.3905	0.4508	0.0442	0.9189	0.0888	0.2063	0.0691	-0.4137	0.1453	0.598	0.1427	-0.601	-0.5109	-1.1931	0.2133	0.4619	-0.5755	-0.0835	-0.0669	-0.6064	0.372	-0.4982	-0.5928	0.5256	0.136	0.1339	-0.0183	-0.4249	0.4424	1.3993	-0.3019	-0.8549		0.0455	0.2079	0.0287	-0.0329	-1.8906	0.9341	1.0521	0.3753	-0.1375	0.099	0.6302	-0.609	-0.5838	-0.2578	0.1154	-0.2464	0.0483	0.0935	0.8894	-0.8258	0.2454	-0.412	-1.0795	-1.2949	0.5747	-1.6474	0.4197	-1.416	0.6713	0.4513	-0.1221	-0.5701	0.1862	-0.161		-0.215	-0.1824	-0.6411	-1.3617	-1.2927	-0.6929	-0.2284	0.3374	0.2834	-0.1293	0.6826	0.52	-0.0893	-0.8614	-0.3918	-2.0215	-0.1352	-0.2957	0.4286	0.1579	1.0489	-0.249	-1.0499	-1.0565	-0.7373	-0.7192	0.0164	0.5306	0.2276	0.2076	0.2168	0.2224	0.2772	0.5793	0.3322	0.432	0.4809	-0.1494
METTL24				-2.4053	-3.1988	-3.413	0.8976	0.9956	1.8918	-0.038	-1.7835	-1.4101	2.1745	-0.5566	-2.0525	-0.7398		-0.3297	-1.0903		-1.8975	2.4966	-3.7543	-0.448	-1.8432	-1.2798	-0.5912	2.4458	1.614	1.3902	0.1495	1.0803	3.3326	-1.0371	-1.2892	-2.0553	1.5117	0.3618	1.3606	-3.336	-2.4922	0.3071	3.0668	4.5923	-2.1726		3.8049	-2.0071	-0.5535	0.9455	-3.3672	0.2	-0.6772	2.9068	-0.9249	0.0011	-3.474	2.5311	-0.099	-2.3669	1.7583	3.3683	1.1064	1.3844	2.567	0.5703	1.4076	-0.6228	-2.2096	-0.2238	0.8847	-2.7224	2.9244		1.4166	-0.5671	0.9556	-3.6546	1.908	-0.1608	0.752		0.3888	-2.6713	-2.7446	2.6367	3.1574	0.8242	-0.4489	1.1825	0.9262	-0.1694	1.6386	-0.6194	-2.9364	-1.0326	-0.9501	1.5189	1.2874	2.2081	-2.4108	2.437	-0.617	-3.1776	-0.3502	0.4284	3.2928	1.2171	-1.7004	-0.8598	1.0791	0.6659	-3.1415	0.8023	-0.5678	0.3998	0.748	-1.02	-1.9922	0.8722	-0.2217	2.1774
